foundation_slug,program_slug,award_year,recipient_name,recipient_type,project_title,project_description,amount,currency,source_url,discipline,confidence,needs_review,review_reason,scan_metadata
hubersaatio,general,2026,TTRROOUUBBLLEE,group,TTRROOUUBBLLEE [double trouble],"TTRROOUUBBLLEE [double trouble] on duetto tanssijalle ja runoilijalle. Sen aihe on esikuvan jäljittely. Aiheensa kautta esitys syvenee pohtimaan riittämättömyyden tunnetta ja kilpailua, sekä ihmisen halun seurauksia suhteessa omaan identiteettiin ja elinympäristöön.",2500,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"tanssi, esitystaide",0.95,False,,"{""source_quote"": ""**TTRROOUUBBLLEE** – € 2.500 – tanssi, esitystaide"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""TTRROOUUBBLLEE"", ""amount_raw"": ""€ 2.500"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""006"", ""run_id"": ""hubersaatio"", ""purpose"": ""Työryhmän residenssityöskentelyyn 23.2.-6.3.2026, Zodiak – Uuden tanssin keskus/ Helsinki. Työprosessia motivoivat erilaiset sanan ja liikkeen yhteensovittamisen keinot osana kehollisen esityksen kontekstia.""}"
hubersaatio,general,2026,Tara Jovana Valkonen,individual,The Death of Eros,"Musiikki-varjoteatterin kirjoittamiseen, säveltämiseen ja toteutukseen tanskalaisen NEKO3-yhtyeen kanssa keväällä ja kesällä 2026. Kantaesitys Kööpenhaminassa elokuussa 2026.",2000,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"musiikki, teatteri, esitystaide",0.85,False,,"{""source_quote"": ""**Tara Jovana Valkonen** – € 2.000 – musiikki, teatteri, esitystaide"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Tara Jovana Valkonen"", ""amount_raw"": ""€ 2.000"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""Second and third bullets appear to be description/purpose content swapped relative to typical usage; mapped by position per rule."", ""chunk_id"": ""004"", ""run_id"": ""hubersaatio"", ""purpose"": ""Uusi teos jatkaa helmikuussa 2025 Itävallassa IMPULS-festivaalilla esitetyn teokseni Deeds of Libra Goddess#5:n jalanjäljillä, mutta nyt moniuloitteisemmin ja pidemmällä luomis- sekä harjoitusperiodilla. Haen apurahaa kirjoitustyöhön sekä aputyövoiman palkkioihin (mm. dramaturgin apu, elektroniikka).""}"
hubersaatio,general,2026,Teaterföreningen Blaue Frau rf,organization,Marknadsföringsplattform för fria grupper,Under det senaste åren har konkreta nedskärningar och en allmänt kulturfientlig attityd gjort det ännu svårare för mindre aktörer att nå ut till publik. Vi vill därför starta upp en gemensam marknadsföringsplattform tillsammans med andra fria grupper.,3500,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/#esitystaide,"live art, teater, dans",0.95,False,,"{""source_quote"": ""**Teaterföreningen Blaue Frau rf** – € 3.500 – live art, teater, dans"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Teaterföreningen Blaue Frau rf"", ""amount_raw"": ""€ 3.500"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""002"", ""run_id"": ""hubersaatio"", ""purpose"": ""För att förverkliga plattformen.""}"
hubersaatio,general,2026,The Friends of Dorothy,group,Happy Holigays 2026,"Happy Holigays on The Friends of Dorothyn järjestämä joulutapahtuma, joka sisältää yhtyeen konsertin lisäksi yhteislaulutilaisuuden – varsinaisen joululaulujen (ilo)tulituksen. Joululauluja lauletaan sekä kauniisti herkistellen että voimallisesti huutaen yhtyeen lyyrisessä punk-hengessä. The Friends of Dorothy on vuodesta 2018 toiminut queer a cappella -lauluyhtye, joka yhdistää musiikin, sanataiteen ja aktivismin.",3500,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"musiikki, teatteri, esitystaide",0.9,False,,"{""source_quote"": ""**The Friends of Dorothy** – € 3.500 – musiikki, teatteri, esitystaide"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""The Friends of Dorothy"", ""amount_raw"": ""€ 3.500"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Recipient is a named group; classified as group rather than organization."", ""chunk_id"": ""004"", ""run_id"": ""hubersaatio"", ""purpose"": ""Apurahalla katamme osan The Friends of Dorothyn esiintymispalkkioista, KokoTeatterin tilavuokran (sis valo- ja äänitekniikka sekä lipunmyynti- ja aulapalvelut), yhtyeen ohjelmiston uudistaminen (uuden sovituksen tilaaminen) sekä tapahtuman tekijänoikeuskulut.""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Aalto Henri,individual,"Peli pelin sisällä – esseitä jalkapallosta, kehosta ja mielestä",,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Aalto Henri**, Helsinki | Peli pelin sisällä – esseitä jalkapallosta, kehosta ja mielestä (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Aalto Henri"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""No explicit purpose text beyond the project title; title inferred to fill both fields."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Aaltonen Jenni,individual,Mielivallan rajalla – ihmisoikeudet ja psykiatria,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Aaltonen Jenni**, Helsinki | Mielivallan rajalla – ihmisoikeudet ja psykiatria (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Aaltonen Jenni"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Alanko Teija,individual,"Tvilli, tweed ja kudottu kuva",,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Alanko Teija**, Espoo | Tvilli, tweed ja kudottu kuva (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Alanko Teija"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-lasten-ja-nuorten-tietokirjan-kirjoittamiseen,2026,Avela Esa-Pekka,individual,Tarinallinen lintukirja lapsille,,4000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Avela Esa-Pekka**, Pori | Tarinallinen lintukirja lapsille (4 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Avela Esa-Pekka"", ""amount_raw"": ""(4 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Belskaia Alina,individual,Belarus i exil,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Belskaia Alina**, Heverlee | Belarus i exil (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Belskaia Alina"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Duval Kelly,individual,International women entrepreneurs: Building businesses and belonging in Finland,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Duval Kelly**, Espoo | International women entrepreneurs: Building businesses and belonging in Finland (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Duval Kelly"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Enestam Sissi,individual,"Nainen, joka tiesi liikaa",,12000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Enestam Sissi**, Helsinki| Nainen, joka tiesi liikaa (12 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Enestam Sissi"", ""amount_raw"": ""(12 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Enkenberg Ilkka,individual,Miksi lapsi ei mene kouluun?,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Enkenberg Ilkka**, Siuntio | Miksi lapsi ei mene kouluun? (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Enkenberg Ilkka"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Eshetu Magdalena,individual,Kahden maailman välissä,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Eshetu Magdalena**, Espoo | Kahden maailman välissä (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Eshetu Magdalena"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Haapkylä Jessica,individual,Maailmanlopun safari,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Haapkylä Jessica**, Vihti | Maailmanlopun safari (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Haapkylä Jessica"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Haikala Topias,individual,Suomen alueen kielihistoria keskiajalta nykypäivään (ja vähän tulevaisuuteenkin),,12000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Haikala Topias**, Helsinki | Suomen alueen kielihistoria keskiajalta nykypäivään (ja vähän tulevaisuuteenkin) (12 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Haikala Topias"", ""amount_raw"": ""(12 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Hallenberg Tommi,individual,"Rakkauden aika – Hippiliikkeen synty, huippu ja perintö",,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Hallenberg Tommi**, Naantali | Rakkauden aika – Hippiliikkeen synty, huippu ja perintö (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Hallenberg Tommi"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Hanski Jari,individual,Juho ja Maria Lallukka – Karjalaiset mesenaatit,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Hanski Jari**, Helsinki | Juho ja Maria Lallukka – Karjalaiset mesenaatit (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Hanski Jari"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Hattar Hanna,individual,Katja Mäntyniemen elämäkerta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Hattar Hanna**, Vaasa | Katja Mäntyniemen elämäkerta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Hattar Hanna"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Heinilä Harri,individual,Jacob ’Jaakko’ Furman – Swingin pohjoinen ulottuvuus,,12000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Heinilä Harri**, Helsinki | Jacob ’Jaakko’ Furman – Swingin pohjoinen ulottuvuus (12 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Heinilä Harri"", ""amount_raw"": ""(12 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Heiniö Outi,individual,Vaihdevuosijoogaa – opas vaihdevuosioireiden helpottamiseen joogan avulla,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Heiniö Outi**, Karkkila | Vaihdevuosijoogaa – opas vaihdevuosioireiden helpottamiseen joogan avulla (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Heiniö Outi"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-lasten-ja-nuorten-tietokirjan-kirjoittamiseen,2026,Himanka Hanna,individual,Maiskutin ja Pottusen suuri ruokamatka,,4000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Himanka Hanna**, Espoo | Maiskutin ja Pottusen suuri ruokamatka (4 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Himanka Hanna"", ""amount_raw"": ""(4 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Holm Tea,individual,Kokonaisuuden aika – holistinen maailmankuva tieteen ja kulttuurin seuraavana askeleena?,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Holm Tea**, Espoo | Kokonaisuuden aika – holistinen maailmankuva tieteen ja kulttuurin seuraavana askeleena? (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Holm Tea"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Honka Satu,individual,Digiharjoituskirja objektin sijamuodon valinnasta suomea toisena kielenä opiskeleville,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Honka Satu**, Vantaa | Digiharjoituskirja objektin sijamuodon valinnasta suomea toisena kielenä opiskeleville (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Honka Satu"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Hyry Saimi,individual,Tutkimusmatkalla koulussa – Miten oppiminen ja hyvinvointi toteutuvat koulutilassa?,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Hyry Saimi**, Helsinki | Tutkimusmatkalla koulussa – Miten oppiminen ja hyvinvointi toteutuvat koulutilassa? (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Hyry Saimi"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Same project title also awarded to Johansson Saara, likely a joint project split across two rows."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-lasten-ja-nuorten-tietokirjan-kirjoittamiseen,2026,Ilmasti Pirjo,individual,"Sillä sipuli, sinulla on ripuli! – ja muita lastentautisia tapauksia",,3000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Ilmasti Pirjo**, Kangasniemi | Sillä sipuli, sinulla on ripuli! – ja muita lastentautisia tapauksia (3 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Ilmasti Pirjo"", ""amount_raw"": ""(3 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Johansson Saara,individual,Tutkimusmatkalla koulussa – Miten oppiminen ja hyvinvointi toteutuvat koulutilassa?,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Johansson Saara**, Helsinki | Tutkimusmatkalla koulussa – Miten oppiminen ja hyvinvointi toteutuvat koulutilassa? (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Johansson Saara"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Same project title also awarded to Hyry Saimi, likely a joint project split across two rows."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
